offline_datapoint_16 1459427637 0.000
offline_datapoint_17 1459427637 0.000
offline_datapoint_18 1459427637 0.000
offline_datapoint_19 1459427637 0.000
offline_datapoint_15 1459427643 4.000
offline_datapoint_16 1459427643 0.000
offline_datapoint_17 1459427643 0.000
offline_datapoint_18 1459427643 0.000
offline_datapoint_19 1459427643 0.000
offline_datapoint_15 1459427643 4.000
offline_datapoint_16 1459427646 0.000
offline_datapoint_17 1459427646 0.000
offline_datapoint_18 1459427646 0.000
offline_datapoint_19 1459427646 0.000
offline_datapoint_15 1459427646 4.000
offline_datapoint_16 1459427649 0.000
offline_datapoint_17 1459427649 0.000
offline_datapoint_18 1459427649 0.000
offline_datapoint_19 1459427649 0.000
offline_datapoint_15 1459427649 4.000
offline_datapoint_16 1459427652 0.000
offline_datapoint_17 1459427652 0.000
offline_datapoint_18 1459427652 0.000
offline_datapoint_19 1459427652 0.000
offline_datapoint_15 1459427652 4.000
offline_datapoint_16 1459427652 0.000
offline_datapoint_17 1459427652 0.000
offline_datapoint_18 1459427652 0.000
offline_datapoint_19 1459427652 0.000
offline_datapoint_15 1459427658 4.000
offline_datapoint_16 1459427658 0.000
offline_datapoint_17 1459427658 0.000
offline_datapoint_18 1459427658 0.000
offline_datapoint_19 1459427658 0.000
offline_datapoint_15 1459427661 5.000
offline_datapoint_16 1459427661 0.000
offline_datapoint_17 1459427661 0.000
offline_datapoint_18 1459427661 0.000
offline_datapoint_19 1459427661 0.000
offline_datapoint_15 1459427664 5.000
offline_datapoint_16 1459427664 0.000
offline_datapoint_17 1459427664 0.000
offline_datapoint_18 1459427664 0.000
offline_datapoint_19 1459427664 0.000
offline_datapoint_15 1459427664 5.000
offline_datapoint_16 1459427667 0.000
offline_datapoint_17 1459427667 0.000
offline_datapoint_18 1459427667 0.000
offline_datapoint_19 1459427667 0.000
offline_datapoint_15 1459427667 5.000
offline_datapoint_16 1459427670 0.000
offline_datapoint_17 1459427670 0.000
offline_datapoint_18 1459427670 0.000
offline_datapoint_19 1459427670 0.000
offline_datapoint_15 1459427670 5.000
offline_datapoint_16 1459427673 0.000
offline_datapoint_17 1459427673 0.000
offline_datapoint_18 1459427673 0.000
offline_datapoint_19 1459427673 0.000
offline_datapoint_15 1459427673 5.000
offline_datapoint_16 1459427676 0.000
offline_datapoint_17 1459427676 0.000
offline_datapoint_18 1459427676 0.000
offline_datapoint_19 1459427676 0.000
offline_datapoint_15 1459427676 5.000
offline_datapoint_16 1459427679 0.000
offline_datapoint_17 1459427679 0.000
offline_datapoint_18 1459427679 0.000
offline_datapoint_19 1459427679 0.000
offline_datapoint_15 1459427679 5.000
offline_datapoint_16 1459427679 0.000
offline_datapoint_17 1459427679 0.000
offline_datapoint_18 1459427679 0.000
offline_datapoint_19 1459427679 0.000
offline_datapoint_16 1459427685 0.000
offline_datapoint_17 1459427685 0.000
offline_datapoint_18 1459427685 0.000
offline_datapoint_19 1459427685 0.000
offline_datapoint_15 1459427685 6.000
offline_datapoint_16 1459427688 0.000
offline_datapoint_17 1459427688 0.000
offline_datapoint_18 1459427688 0.000
offline_datapoint_19 1459427688 0.000
offline_datapoint_15 1459427688 6.000
offline_datapoint_16 1459427691 0.000
offline_datapoint_17 1459427691 0.000
offline_datapoint_18 1459427691 0.000
offline_datapoint_19 1459427691 0.000
offline_datapoint_15 1459427691 7.000
offline_datapoint_16 1459427694 0.000
offline_datapoint_17 1459427694 0.000
offline_datapoint_18 1459427694 0.000
offline_datapoint_19 1459427694 0.000
offline_datapoint_15 1459427694 7.000
offline_datapoint_16 1459427697 0.000
offline_datapoint_17 1459427697 0.000
offline_datapoint_18 1459427697 0.000
offline_datapoint_19 1459427697 0.000
offline_datapoint_15 1459427697 7.000
offline_datapoint_16 1459427697 0.000
offline_datapoint_17 1459427697 0.000
offline_datapoint_18 1459427697 0.000
offline_datapoint_19 1459427697 0.000
offline_datapoint_15 1459427703 7.000
offline_datapoint_16 1459427703 0.000
offline_datapoint_17 1459427703 0.000
offline_datapoint_18 1459427703 0.000
offline_datapoint_19 1459427703 0.000
offline_datapoint_15 1459427707 8.000
offline_datapoint_16 1459427707 0.000
offline_datapoint_17 1459427707 0.000
offline_datapoint_18 1459427707 0.000
offline_datapoint_19 1459427707 0.000
offline_datapoint_15 1459427707 8.000
offline_datapoint_16 1459427710 0.000
offline_datapoint_17 1459427710 0.000
offline_datapoint_18 1459427710 0.000
offline_datapoint_19 1459427710 0.000
offline_datapoint_15 1459427710 9.000
offline_datapoint_16 1459427713 0.000
offline_datapoint_17 1459427713 0.000
offline_datapoint_18 1459427713 0.000
offline_datapoint_19 1459427713 0.000
offline_datapoint_15 1459427713 9.000
offline_datapoint_16 1459427713 0.000
offline_datapoint_17 1459427713 0.000
offline_datapoint_18 1459427713 0.000
offline_datapoint_19 1459427713 0.000
offline_datapoint_15 1459427719 10.000
offline_datapoint_16 1459427719 0.000
offline_datapoint_17 1459427719 0.000
offline_datapoint_18 1459427719 0.000
offline_datapoint_19 1459427719 0.000
offline_datapoint_15 1459427722 10.000
offline_datapoint_16 1459427722 0.000
offline_datapoint_17 1459427722 0.000
offline_datapoint_18 1459427722 0.000
offline_datapoint_19 1459427722 0.000
offline_datapoint_15 1459427725 11.000
offline_datapoint_16 1459427725 0.000
offline_datapoint_17 1459427725 0.000
offline_datapoint_18 1459427725 0.000
offline_datapoint_19 1459427725 0.000
offline_datapoint_15 1459427725 11.000
offline_datapoint_16 1459427728 0.000
offline_datapoint_17 1459427728 0.000
offline_datapoint_18 1459427728 0.000
offline_datapoint_19 1459427728 0.000
offline_datapoint_15 1459427728 11.000
offline_datapoint_16 1459427731 0.000
offline_datapoint_17 1459427731 0.000
offline_datapoint_18 1459427731 0.000
offline_datapoint_19 1459427731 0.000
offline_datapoint_15 1459427731 12.000
offline_datapoint_16 1459427734 0.000
offline_datapoint_17 1459427734 0.000
offline_datapoint_18 1459427734 0.000
offline_datapoint_19 1459427734 0.000
offline_datapoint_15 1459427734 12.000
offline_datapoint_16 1459427737 0.000
offline_datapoint_17 1459427737 0.000
offline_datapoint_18 1459427737 0.000
offline_datapoint_19 1459427737 0.000
offline_datapoint_15 1459427737 12.000
offline_datapoint_16 1459427740 0.000
offline_datapoint_17 1459427740 0.000
offline_datapoint_18 1459427740 0.000
offline_datapoint_19 1459427740 0.000
offline_datapoint_15 1459427740 12.000
offline_datapoint_16 1459427743 0.000
offline_datapoint_17 1459427743 0.000
offline_datapoint_18 1459427743 0.000
offline_datapoint_19 1459427743 0.000
offline_datapoint_15 1459427743 12.000
offline_datapoint_16 1459427746 0.000
offline_datapoint_17 1459427746 0.000
offline_datapoint_18 1459427746 0.000
offline_datapoint_19 1459427746 0.000
offline_datapoint_15 1459427746 12.000
offline_datapoint_16 1459427749 0.000
offline_datapoint_17 1459427749 0.000
offline_datapoint_18 1459427749 0.000
offline_datapoint_19 1459427749 0.000
offline_datapoint_15 1459427749 12.000
offline_datapoint_16 1459427749 0.000
offline_datapoint_17 1459427749 0.000
offline_datapoint_18 1459427749 0.000
offline_datapoint_19 1459427749 0.000
offline_datapoint_15 1459427754 12.000
offline_datapoint_16 1459427754 0.000
offline_datapoint_17 1459427754 0.000
offline_datapoint_18 1459427754 0.000
offline_datapoint_19 1459427754 0.000
offline_datapoint_15 1459427757 13.000
offline_datapoint_16 1459427757 0.000
offline_datapoint_17 1459427757 0.000
offline_datapoint_18 1459427757 0.000
offline_datapoint_19 1459427757 0.000
offline_datapoint_15 1459427760 13.000
offline_datapoint_16 1459427760 0.000
offline_datapoint_17 1459427760 0.000
offline_datapoint_18 1459427760 0.000
offline_datapoint_19 1459427760 0.000
offline_datapoint_15 1459427760 13.000
offline_datapoint_16 1459427764 0.000
offline_datapoint_17 1459427764 0.000
offline_datapoint_18 1459427764 0.000
offline_datapoint_19 1459427764 0.000
offline_datapoint_15 1459427764 15.000
offline_datapoint_16 1459427767 0.000
offline_datapoint_17 1459427767 0.000
offline_datapoint_18 1459427767 0.000
offline_datapoint_19 1459427767 0.000
offline_datapoint_15 1459427767 15.000
offline_datapoint_16 1459427767 0.000
offline_datapoint_17 1459427767 0.000
offline_datapoint_18 1459427767 0.000
offline_datapoint_19 1459427767 0.000
offline_datapoint_15 1459427772 15.000
offline_datapoint_16 1459427772 0.000
offline_datapoint_17 1459427772 0.000
offline_datapoint_18 1459427772 0.000
offline_datapoint_19 1459427772 0.000
offline_datapoint_15 1459427775 15.000
offline_datapoint_16 1459427775 0.000
offline_datapoint_17 1459427775 0.000
offline_datapoint_18 1459427775 0.000
offline_datapoint_19 1459427775 0.000
offline_datapoint_15 1459427778 15.000
offline_datapoint_16 1459427778 0.000
offline_datapoint_17 1459427778 0.000
offline_datapoint_18 1459427778 0.000
offline_datapoint_19 1459427778 0.000
offline_datapoint_15 1459427778 15.000
offline_datapoint_16 1459427782 0.000
offline_datapoint_17 1459427782 0.000
offline_datapoint_18 1459427782 0.000
offline_datapoint_19 1459427782 0.000
offline_datapoint_15 1459427782 15.000
offline_datapoint_16 1459427785 0.000
offline_datapoint_17 1459427785 0.000
offline_datapoint_18 1459427785 0.000
offline_datapoint_19 1459427785 0.000
offline_datapoint_15 1459427785 15.000
offline_datapoint_16 1459427785 0.000
offline_datapoint_17 1459427785 0.000
offline_datapoint_18 1459427785 0.000
offline_datapoint_19 1459427785 0.000
offline_datapoint_15 1459427790 15.000
offline_datapoint_16 1459427790 0.000
offline_datapoint_17 1459427790 0.000
offline_datapoint_18 1459427790 0.000
offline_datapoint_19 1459427790 0.000
offline_datapoint_15 1459427793 15.000
offline_datapoint_16 1459427793 0.000
offline_datapoint_17 1459427793 0.000
offline_datapoint_18 1459427793 0.000
offline_datapoint_19 1459427793 0.000
offline_datapoint_15 1459427796 15.000
offline_datapoint_16 1459427796 0.000
offline_datapoint_17 1459427796 0.000
offline_datapoint_18 1459427796 0.000
offline_datapoint_19 1459427796 0.000
offline_datapoint_15 1459427796 15.000
offline_datapoint_16 1459427800 0.000
offline_datapoint_17 1459427800 0.000
offline_datapoint_18 1459427800 0.000
offline_datapoint_19 1459427800 0.000
offline_datapoint_15 1459427800 15.000
offline_datapoint_16 1459427800 0.000
offline_datapoint_17 1459427800 0.000
offline_datapoint_18 1459427800 0.000
offline_datapoint_19 1459427800 0.000
offline_datapoint_15 1459427805 15.000
offline_datapoint_16 1459427805 0.000
offline_datapoint_17 1459427805 0.000
offline_datapoint_18 1459427805 0.000
offline_datapoint_19 1459427805 0.000
offline_datapoint_15 1459427805 15.000
offline_datapoint_16 1459427809 0.000
offline_datapoint_17 1459427809 0.000
offline_datapoint_18 1459427809 0.000
offline_datapoint_19 1459427809 0.000
offline_datapoint_15 1459427809 15.000
offline_datapoint_16 1459427809 0.000
offline_datapoint_17 1459427809 0.000
offline_datapoint_18 1459427809 0.000
offline_datapoint_19 1459427809 0.000
offline_datapoint_15 1459427814 15.000
offline_datapoint_16 1459427814 0.000
offline_datapoint_17 1459427814 0.000
offline_datapoint_18 1459427814 0.000
offline_datapoint_19 1459427814 0.000
offline_datapoint_15 1459427817 15.000
offline_datapoint_16 1459427817 0.000
offline_datapoint_17 1459427817 0.000
offline_datapoint_18 1459427817 0.000
offline_datapoint_19 1459427817 0.000
offline_datapoint_15 1459427820 17.000
offline_datapoint_16 1459427820 0.000
offline_datapoint_17 1459427820 0.000
offline_datapoint_18 1459427820 0.000
offline_datapoint_19 1459427820 0.000
offline_datapoint_15 1459427823 17.000
offline_datapoint_16 1459427823 0.000
offline_datapoint_17 1459427823 0.000
offline_datapoint_18 1459427823 0.000
offline_datapoint_19 1459427823 0.000
offline_datapoint_15 1459427823 17.000
offline_datapoint_16 1459427827 0.000
offline_datapoint_17 1459427827 0.000
offline_datapoint_18 1459427827 0.000
offline_datapoint_19 1459427827 0.000
offline_datapoint_15 1459427827 17.000
offline_datapoint_16 1459427830 0.000
offline_datapoint_17 1459427830 0.000
offline_datapoint_18 1459427830 0.000
offline_datapoint_19 1459427830 0.000
offline_datapoint_15 1459427830 18.000
offline_datapoint_16 1459427830 0.000
offline_datapoint_17 1459427830 0.000
offline_datapoint_18 1459427830 0.000
offline_datapoint_19 1459427830 0.000
offline_datapoint_15 1459427835 18.000
offline_datapoint_16 1459427835 0.000
offline_datapoint_17 1459427835 0.000
offline_datapoint_18 1459427835 0.000
offline_datapoint_19 1459427835 0.000
offline_datapoint_15 1459427838 18.000
offline_datapoint_16 1459427838 0.000
offline_datapoint_17 1459427838 0.000
offline_datapoint_18 1459427838 0.000
offline_datapoint_19 1459427838 0.000
offline_datapoint_15 1459427838 18.000
offline_datapoint_16 1459427842 0.000
offline_datapoint_17 1459427842 0.000
offline_datapoint_18 1459427842 0.000
offline_datapoint_19 1459427842 0.000
offline_datapoint_15 1459427842 18.000
offline_datapoint_16 1459427842 0.000
offline_datapoint_17 1459427842 0.000
offline_datapoint_18 1459427842 0.000
offline_datapoint_19 1459427842 0.000
offline_datapoint_15 1459427847 19.000
offline_datapoint_16 1459427847 0.000
offline_datapoint_17 1459427847 0.000
offline_datapoint_18 1459427847 0.000
offline_datapoint_19 1459427847 0.000
