56 1459427535 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427536 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427537 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427538 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427539 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427560 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427561 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427562 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427563 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427564 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427560 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427561 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427562 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427563 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427564 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427580 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427581 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427582 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427583 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427584 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427580 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427581 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427582 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427583 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427584 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427605 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427606 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427607 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427608 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427609 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427605 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427606 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427607 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427608 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427609 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427625 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427626 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427627 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427628 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427629 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427625 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427626 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427627 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427628 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427629 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427650 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427651 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427652 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427653 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427654 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427650 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427651 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427652 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427653 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427654 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427670 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427671 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427672 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427673 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427674 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427670 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427671 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427672 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427673 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427674 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427690 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427691 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427692 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427693 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427694 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427690 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427691 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427692 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427693 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427694 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427715 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427716 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427717 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427718 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427719 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427715 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427716 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427717 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427718 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427719 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427740 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427741 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427742 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427743 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427744 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427740 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427741 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427742 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427743 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427744 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427760 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427761 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427762 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427763 0.400000 -1.000000 -101.000000 0.000000 0.000000
56 1459427764 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427760 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427761 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427762 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427763 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427764 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427785 0.400000 -1.000000 -101.000000 0.000000 0.000000
92 1459427848 0.500000 -1.000000 0.500000 0.500000 0.050000
92 1459427847 0.500000 -1.000000 0.500000 0.500000 0.050000
92 1459427846 0.500000 -1.000000 0.500000 0.500000 0.050000
92 1459427845 0.500000 -1.000000 0.500000 0.500000 0.050000
92 1459427829 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427828 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427827 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427826 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427825 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427809 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427808 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427807 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427806 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427805 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427789 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427788 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427787 0.400000 -1.000000 0.400000 0.400000 0.032000
92 1459427786 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427829 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427828 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427827 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427826 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427825 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427809 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427808 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427807 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427806 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427805 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427789 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427788 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427787 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427786 0.400000 -1.000000 0.400000 0.400000 0.032000
56 1459427785 0.400000 -1.000000 0.400000 0.400000 0.032000
